kdsatker,ba,baes1,akun,program,kegiatan,output,kewenangan,sumber_dana,cara_tarik,kdregister,lokasi,budget_type,amount
"427551","032","03212","512414","03212WA","2378","EBA","2","A","0","00000001","0601","2",27570000
"427551","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0601","2",90630000
"403817","032","03212","523129","03212WA","2378","EBA","2","A","0","00000001","0855","2",232980000
"403817","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","0855","2",653172000
"427573","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0805","2",198031000
"427573","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","0805","2",332480000
"427573","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","0805","2",1036033000
"403817","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0855","2",2070000
"403817","032","03212","522113","03212WA","2378","EBA","2","A","0","00000001","0855","2",18960000
"427573","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","0805","2",6000
"427573","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0805","2",68655000
"403823","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","1151","2",192695000
"403823","032","03212","511621","03212WA","2378","EBA","2","A","0","00000001","1151","2",123368000
"403823","032","03212","521119","03212WA","2378","EBA","2","A","0","00000001","1151","2",799100000
"403823","032","03212","522141","03212DL","2375","QJA","2","A","0","00000001","1151","2",3200000
"403823","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","1151","2",515256000
"652009","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","1206","2",432792000
"652009","032","03212","523121","03212DL","2376","SAC","2","A","0","00000001","1206","2",30000000
"652009","032","03212","521832","03212DL","2376","SAC","2","A","0","00000001","1206","2",454360000
"652009","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","1206","2",638000
"652009","032","03212","524113","03212DL","2376","SAC","2","A","0","00000001","1206","2",4500000
"652009","032","03212","521119","03212WA","2378","EBA","2","A","0","00000001","1206","2",108000000
"652009","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","1206","2",2173260000
"403824","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0210","2",617285000
"403832","032","03212","521211","03212WA","2378","EBA","2","A","0","00000001","0211","2",24353000
"653526","032","03212","521131","03212WA","2378","EBA","2","A","0","00000001","0211","2",3000000
"403824","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0210","2",2400000
"403824","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","0210","2",92640000
"653526","032","03212","524111","03212WA","4345","EBC","2","D","0","00000001","0211","2",81370000
"403824","032","03212","522141","03212WA","2378","EBA","2","A","0","00000001","0210","2",105000000
"653526","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","0211","2",269000000
"653526","032","03212","522141","03212WA","4345","EBC","2","A","0","00000001","0211","2",91870000
"403824","032","03212","521811","03212WA","2378","EBA","2","A","0","00000001","0210","2",36000000
"653526","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0211","2",50000000
"403832","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0211","2",85010000
"653526","032","03212","521211","03212WA","4345","EBC","2","A","0","00000001","0211","2",889510000
"403832","032","03212","522113","03212WA","2378","EBA","2","A","0","00000001","0211","2",30759000
"403832","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","0211","2",120000
"653526","032","03212","521811","03212WA","2378","EBA","2","A","0","00000001","0211","2",38000000
"403832","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","0211","2",80100000
"403830","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","0258","2",21560000
"403829","032","03212","521211","03212DL","2375","QDD","2","A","0","00000001","0252","2",298724000
"403830","032","03212","524111","03212WA","2378","EBC","2","A","0","00000001","0258","2",8960000
"403829","032","03212","522191","03212WA","2378","EBA","2","A","0","00000001","0252","2",516825000
"403830","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0258","2",26000
"403830","032","03212","521254","03212WA","2378","EBA","2","A","0","00000001","0258","2",180415000
"403829","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","0252","2",45010000
"403830","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","0258","2",1080000
"403829","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","0252","2",127080000
"403829","032","03212","534121","03212DL","2375","RAL","2","D","0","00000001","0252","2",20091000
"403830","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0258","2",113240000
"403830","032","03212","522151","03212WA","2378","EBA","2","A","0","00000001","0258","2",2900000
"403879","032","03212","521114","03212WA","2378","EBA","2","A","0","00000001","0222","2",900000
"403879","032","03212","521211","03212DL","2376","SAC","2","A","0","00000001","0222","2",352597000
"403879","032","03212","521219","03212DL","2376","SAC","2","A","0","00000001","0222","2",1422510000
"403834","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0401","2",42000
"403834","032","03212","524111","03212WA","2378","EBC","2","A","0","00000001","0401","2",19420000
"403834","032","03212","524113","03212WA","2378","EBA","2","A","0","00000001","0401","2",7200000
"403826","032","03212","521114","03212WA","2378","EBA","2","A","0","00000001","2251","2",1560000
"403826","032","03212","522192","03212WA","2378","EBA","2","A","0","00000001","2251","2",2030000
"403826","032","03212","521119","03212WA","2378","EBA","2","A","0","00000001","2251","2",48712000
"403826","032","03212","522191","03212WA","2378","EBA","2","A","0","00000001","2251","2",6895000
"403826","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","2251","2",13103000
"403826","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","2251","2",78036000
"403838","032","03212","524113","03212WA","2378","EBA","2","A","0","00000001","2451","2",15000000
"403838","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","2451","2",6480000
"403838","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","2451","2",1965756000
"403838","032","03212","511153","03212WA","2378","EBA","2","A","0","00000001","2451","2",507558000
"403838","032","03212","532111","03212DL","2376","RAA","2","D","0","00000001","2401","2",51597000
"403838","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","2451","2",7000000
"427582","032","03212","521811","03212WA","2378","EBA","2","A","0","00000001","1312","2",12000000
"427582","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","1312","2",56889000
"427582","032","03212","521114","03212WA","2378","EBA","2","A","0","00000001","1312","2",4800000
"427582","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","1312","2",222794000
"427582","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","1312","2",178887000
"427582","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","1312","2",3428338000
"403839","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","1905","2",110540000
"403839","032","03212","511153","03212WA","2378","EBA","2","A","0","00000001","1905","2",690000000
"403839","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","1905","2",256615000
"403839","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","1905","2",67000
"403839","032","03212","521119","03212DL","2376","SAC","2","A","0","00000001","1905","2",10100000
"403839","032","03212","521811","03212WA","2378","EBA","2","A","0","00000001","1905","2",29250000
"403839","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","1905","2",357612000
"403839","032","03212","521114","03212WA","2378","EBA","2","A","0","00000001","1905","2",2152000
"238755","032","03212","521219","03212WA","2378","EBA","2","A","0","00000001","2151","2",284282000
"238755","032","03212","524114","03212DL","2375","QDD","2","A","0","00000001","2151","2",20000000
"238755","032","03212","524111","03212DL","2375","SCC","2","A","0","00000001","2151","2",816496000
"427618","032","03212","523133","03212WA","2378","EBA","2","A","0","00000001","2151","2",80000000
"238755","032","03212","511135","03212WA","2378","EBA","2","A","0","00000001","2151","2",70350000
"238755","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","2151","2",2466737000
"238755","032","03212","521811","03212WA","2378","EBA","2","A","0","00000001","2151","2",171135000
"427618","032","03212","521213","03212DL","2376","SAC","2","A","0","00000001","2151","2",4110000
"238755","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","2151","2",899318000
"427618","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","2151","2",396610000
"427618","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","2151","2",174679000
"238755","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","2151","2",267525000
"427630","032","03212","524113","03212WA","2378","EBD","2","A","0","00000001","3351","2",1500000
"427630","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","3351","2",120000000
"634146","032","03212","521211","03212DL","2376","SAC","2","A","0","00000001","3351","2",233840000
"634146","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","3351","2",496882000
"634146","032","03212","521219","03212DL","2376","SAC","2","A","0","00000001","3351","2",1916262000
"427630","032","03212","512414","03212WA","2378","EBA","2","A","0","00000001","3351","2",13786000
"427630","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","3351","2",8900000
"427630","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","3351","2",155107000
"427630","032","03212","524111","03212DL","2376","SAC","2","A","0","00000001","3351","2",260035000
"427630","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","3351","2",2718839000
"403837","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","0209","2",87660000
"403837","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0209","2",1704814000
"403837","032","03212","521219","03212DL","2376","SAC","2","A","0","00000001","0209","2",1636754000
"403837","032","03212","521211","03212WA","2378","EBD","2","A","0","00000001","0209","2",1392000
"238762","032","03212","521832","03212WA","2378","EBA","2","A","0","00000001","0511","2",32400000
"238762","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","0511","2",226880000
"238762","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","0511","2",25200000
"238762","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0511","2",3800010000
"238762","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","0511","2",2952585000
"238762","032","03212","522151","03212DL","2375","SCC","2","D","0","00000001","0511","2",4800000
"238762","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0511","2",419364000
"403820","032","03212","524113","03212WA","2378","EBD","2","A","0","00000001","2007","2",7800000
"352595","032","03212","522191","03212DL","2376","SAC","2","A","0","00000001","2007","2",5000000
"352595","032","03212","521213","03212WA","2378","EBA","2","A","0","00000001","2007","2",8160000
"352595","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","2007","2",92503000
"352595","032","03212","522151","03212DL","2376","SAC","2","A","0","00000001","2007","2",12200000
"403820","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","2007","2",970823000
"352595","032","03212","524113","03212DL","2376","QDD","2","A","0","00000001","2007","2",5250000
"352595","032","03212","511153","03212WA","2378","EBA","2","A","0","00000001","2007","2",76800000
"352595","032","03212","521219","03212DL","2376","SAC","2","A","0","00000001","2007","2",247000000
"352595","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","2007","2",20520000
"352595","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","2007","2",994200000
"403820","032","03212","524113","03212WA","2378","EBA","2","A","0","00000001","2007","2",6900000
"352595","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","2007","2",144000000
"403820","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","2007","2",1058808000
"403820","032","03212","511628","03212WA","2378","EBA","2","A","0","00000001","2007","2",3515000
"352595","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","2007","2",1000000
"403820","032","03212","512212","03212WA","2378","EBA","2","A","0","00000001","2007","2",471000
"403820","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","2007","2",161719000
"352595","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","2007","2",115300000
"239188","032","03212","532111","03212DL","2375","RAL","2","A","0","00000001","0354","2",877816000
"239188","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0354","2",648170000
"239188","032","03212","511621","03212WA","2378","EBA","2","A","0","00000001","0354","2",206969000
"237373","032","03212","521213","03212DL","2376","SAC","2","A","0","00000001","0354","2",3420000
"237373","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","0354","2",4800000
"239188","032","03212","525113","03212DL","2375","ABW","2","F","0","00000001","0354","2",3000000
"239188","032","03212","521213","03212WA","2378","EBA","2","A","0","00000001","0354","2",8160000
"237373","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","0354","2",7560000
"239188","032","03212","521219","03212DL","2375","ABW","2","A","0","00000001","0354","2",68260000
"403875","032","03212","524113","03212WA","2378","EBA","2","A","0","00000001","0953","2",600000
"403875","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0953","2",252765000
"403875","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","0953","2",95393000
"403875","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0953","2",4550000
"403875","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0953","2",9861000
"403875","032","03212","522113","03212WA","2378","EBA","2","A","0","00000001","0953","2",10920000
"403875","032","03212","521211","03212DL","2376","QDD","2","A","0","00000001","0953","2",19790000
"403875","032","03212","521211","03212WA","2378","EBD","2","A","0","00000001","0953","2",2000000
"403875","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","0953","2",119000
"238741","032","03212","524119","03212DL","2375","SCC","2","A","0","00000001","0751","2",122850000
"238741","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0751","2",402699000
"238741","032","03212","522191","03212WA","2378","EBA","2","A","0","00000001","0751","2",645541000
"238741","032","03212","522113","03212WA","2378","EBA","2","A","0","00000001","0751","2",165000000
"238741","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","0751","2",60000000
"238741","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","0751","2",2645203000
"238741","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","0751","2",201400000
"238741","032","03212","521131","03212WA","2378","EBA","2","A","0","00000001","0751","2",17910000
"403827","032","03212","524114","03212WA","2378","EBD","2","A","0","00000001","2201","2",5300000
"403827","032","03212","524113","03212WA","2378","EBA","2","A","0","00000001","2201","2",7500000
"403827","032","03212","521211","03212WA","2378","EBA","2","A","0","00000001","2201","2",105070000
"440013","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","2202","2",270000000
"440013","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","2202","2",627636000
"440013","032","03212","532111","03212DL","2376","RAA","2","D","0","00000001","2202","2",99881000
"403827","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","2201","2",1396034000
"440013","032","03212","521211","03212WA","2378","EBD","2","A","0","00000001","2202","2",27343000
"403827","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","2201","2",920791000
"403827","032","03212","522191","03212WA","2378","EBC","2","A","0","00000001","2201","2",32900000
"403827","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","2201","2",72856000
"440013","032","03212","521252","03212DL","2376","SAC","2","A","0","00000001","2202","2",91348000
"440013","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","2202","2",2700440000
"440013","032","03212","524113","03212WA","2378","EBA","2","A","0","00000001","2202","2",1950000
"403828","032","03212","524111","03212DL","2375","QDD","2","A","0","00000001","1907","2",369035000
"403828","032","03212","522141","03212DL","2375","BDJ","2","A","0","00000001","1907","2",202400000
"403828","032","03212","521811","03212WA","2378","EBD","2","A","0","00000001","1907","2",8000000
"403828","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","1907","2",439088000
"403828","032","03212","522151","03212WA","2378","EBD","2","A","0","00000001","1907","2",6400000
"403828","032","03212","521119","03212WA","2378","EBA","2","A","0","00000001","1907","2",312370000
"403828","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","1907","2",96175000
"403828","032","03212","522151","03212WA","2378","EBC","2","A","0","00000001","1907","2",3000000
"403828","032","03212","524111","03212DL","2375","BDJ","2","D","0","00000001","1907","2",35550000
"622035","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","0503","2",272100000
"622035","032","03212","521219","03212WA","2378","EBA","2","A","0","00000001","0503","2",12160000
"622035","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0503","2",24152000
"622035","032","03212","512414","03212WA","2378","EBA","2","A","0","00000001","0503","2",23900000
"622035","032","03212","521211","03212WA","2378","EBD","2","A","0","00000001","0503","2",1340000
"622035","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","0503","2",1001724000
"403821","032","03212","522191","03212WA","2378","EBC","1","A","0","00000001","0152","2",61900000
"427511","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0154","2",721738000
"403821","032","03212","522191","03212WA","2378","EBA","1","A","0","00000001","0152","2",151611000
"403835","032","03212","521811","03212WA","2378","EBA","2","A","0","00000001","0151","2",161742000
"626402","032","03212","521119","03212WA","2378","EBA","1","A","0","00000001","0151","2",538260000
"626402","032","03212","522151","03212DL","2375","AFA","1","A","0","00000001","0151","2",44400000
"403821","032","03212","521811","03212WA","2378","EBC","1","A","0","00000001","0152","2",6000000
"403836","032","03212","522191","03212WA","2378","EBC","2","A","0","00000001","0152","2",45350000
"403836","032","03212","524113","03212WA","2378","EBD","2","A","0","00000001","0152","2",50400000
"626402","032","03212","522191","03212WA","2378","FAB","1","A","0","00000001","0100","2",501000000
"403836","032","03212","511628","03212WA","2378","EBA","2","A","0","00000001","0152","2",7500000
"403836","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","0152","2",34940000
"403836","032","03212","521211","03212WA","2378","EBA","2","A","0","00000001","0152","2",56275000
"427511","032","03212","523199","03212WA","2378","EBA","2","A","0","00000001","0154","2",369201000
"403835","032","03212","524114","03212WA","2378","EBD","2","A","0","00000001","0151","2",4590000
"427511","032","03212","523121","03212DL","2376","SAC","2","A","0","00000001","0154","2",327886000
"427511","032","03212","534141","03212DL","2376","RBJ","2","A","0","00000001","0154","2",592917000
"403821","032","03212","521131","03212WA","2378","EBA","1","A","0","00000001","0152","2",22210000
"403821","032","03212","523121","03212WA","2378","EBA","1","A","0","00000001","0152","2",1384505000
"403835","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","0151","2",7200000
"403835","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0151","2",2512584000
"403821","032","03212","521213","03212WA","2378","EBD","1","A","0","00000001","0152","2",52500000
"427511","032","03212","521219","03212DL","2376","SAC","2","A","0","00000001","0154","2",11561852000
"427511","032","03212","521811","03212DL","2376","SAC","2","A","0","00000001","0154","2",537877000
"626402","032","03212","523121","03212WA","2378","EBD","1","A","0","00000001","0151","2",20000000
"626402","032","03212","521211","03212DL","2376","AFA","1","A","0","00000001","0151","2",247950000
"403821","032","03212","512211","03212WA","2378","EBA","1","A","0","00000001","0152","2",33250000
"403836","032","03212","522151","03212WA","2378","EBA","2","A","0","00000001","0152","2",44100000
"403822","032","03212","524113","03212WA","2378","EBA","2","A","0","00000001","0152","2",3750000
"626402","032","03212","523111","03212WA","2378","EBA","1","A","0","00000001","0151","2",2781298000
"626402","032","03212","511125","03212WA","2378","EBA","1","A","0","00000001","0151","2",39976000
"403835","032","03212","524114","03212WA","2378","EBA","2","A","0","00000001","0151","2",7200000
"403821","032","03212","532111","03212WA","2378","CAN","1","A","0","00000001","0152","2",40000000
"427511","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0154","2",278410000
"626402","032","03212","521241","03212WA","2378","EBD","1","A","0","00000001","0151","2",7037000
"403822","032","03212","521119","03212WA","2378","EBA","2","A","0","00000001","0152","2",96480000
"427511","032","03212","522151","03212DL","2376","SAC","2","A","0","00000001","0154","2",1699032000
"427511","032","03212","521213","03212DL","2376","SAC","2","A","0","00000001","0154","2",32280000
"626402","032","03212","521213","03212WA","2378","EBA","1","A","0","00000001","0151","2",213770000
"427511","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","0154","2",58600000
"427511","032","03212","511153","03212WA","2378","EBA","2","A","0","00000001","0154","2",4277506000
"626402","032","03212","521219","03212DL","2376","AFA","1","A","0","00000001","0151","2",31000000
"626402","032","03212","521131","03212WA","2378","EBA","1","A","0","00000001","0151","2",147901000
"403835","032","03212","523133","03212WA","2378","EBA","2","A","0","00000001","0151","2",527150000
"403822","032","03212","512414","03212WA","2378","EBA","2","A","0","00000001","0152","2",9192000
"626402","032","03212","524113","03212DL","2375","AFA","1","A","0","00000001","0151","2",750000
"626402","032","03212","511111","03212WA","2378","EBA","1","A","0","00000001","0151","2",8231557000
"403836","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0152","2",328213000
"626402","032","03212","521211","03212DL","2375","AFA","1","A","0","00000001","0151","2",322939000
"403821","032","03212","524114","03212WA","2378","EBD","1","A","0","00000001","0152","2",820000
"626402","032","03212","522151","03212WA","2378","EBD","1","A","0","00000001","0151","2",231600000
"239260","032","03212","524111","03212DL","2375","DCC","2","A","0","00000001","1753","2",20525000
"238010","032","03212","521211","03212DL","2376","ABW","2","A","0","00000001","1753","2",4000000
"239260","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","1753","2",65350000
"239260","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","1753","2",2607192000
"238010","032","03212","521811","03212WA","2378","EBD","2","A","0","00000001","1753","2",42443000
"239260","032","03212","521211","03212DL","2375","DCC","2","A","0","00000001","1753","2",9985000
"239260","032","03212","522151","03212DL","2375","QDD","2","A","0","00000001","1753","2",3000000
"239260","032","03212","532111","03212DL","2375","RAL","2","A","0","00000001","1753","2",486500000
"238010","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","1753","2",750000
"239260","032","03212","511621","03212WA","2378","EBA","2","A","0","00000001","1753","2",70900000
"238010","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","1753","2",977693000
"239260","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","1753","2",80044000
"239260","032","03212","522151","03212DL","2375","ABW","2","A","0","00000001","1753","2",12000000
"238010","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","1753","2",2000
"403833","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","3102","2",6800000
"403833","032","03212","521211","03212WA","2378","EBC","2","A","0","00000001","3102","2",1298000
"403833","032","03212","512211","03212WA","2378","EBA","2","A","0","00000001","3102","2",21794000
"427551","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","0601","2",51000000
"427551","032","03212","511628","03212WA","2378","EBA","2","A","0","00000001","0601","2",4884000
"427551","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","0601","2",97543000
"427551","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0601","2",190000
"427551","032","03212","521119","03212WA","2378","EBA","2","A","0","00000001","0601","2",72908000
"427551","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","0601","2",503397000
"403817","032","03212","521114","03212WA","2378","EBA","2","A","0","00000001","0855","2",6000000
"403817","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0855","2",1554706000
"427573","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","0805","2",55240000
"427573","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0805","2",480977000
"427573","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","0805","2",112180000
"403823","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","1151","2",1384428000
"403823","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","1151","2",28000000
"403823","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","1151","2",3154752000
"403823","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","1151","2",356386000
"403823","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","1151","2",191868000
"403823","032","03212","522113","03212WA","2378","EBA","2","A","0","00000001","1151","2",22776000
"403823","032","03212","521113","03212WA","2378","EBA","2","A","0","00000001","1151","2",2000000
"403823","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","1151","2",1407000000
"403823","032","03212","521114","03212WA","2378","EBA","2","A","0","00000001","1151","2",25992000
"403823","032","03212","522151","03212DL","2375","QDD","2","A","0","00000001","1151","2",18100000
"403823","032","03212","521211","03212WA","2378","EBC","2","A","0","00000001","1151","2",6840000
"403823","032","03212","521253","03212DL","2375","RBQ","2","D","0","00000001","1151","2",23057000
"403823","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","1151","2",290004000
"403823","032","03212","522151","03212DL","2375","QJA","2","A","0","00000001","1151","2",14400000
"652009","032","03212","521219","03212DL","2376","SAC","2","A","0","00000001","1206","2",871523000
"652009","032","03212","521811","03212WA","2378","EBA","2","A","0","00000001","1206","2",31200000
"652009","032","03212","511152","03212WA","2378","EBA","2","A","0","00000001","1206","2",502574000
"652009","032","03212","521219","03212WA","2378","EBA","2","A","0","00000001","1206","2",10105000
"652009","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","1206","2",144912000
"403832","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0211","2",298001000
"403832","032","03212","522141","03212WA","2378","EBA","2","A","0","00000001","0211","2",6500000
"403824","032","03212","512211","03212WA","2378","EBA","2","A","0","00000001","0210","2",164460000
"653526","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","0211","2",26500000
"403824","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","0210","2",168860000
"403832","032","03212","524113","03212WA","2378","EBA","2","A","0","00000001","0211","2",5400000
"653526","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","0211","2",125352000
"403824","032","03212","521119","03212WA","2378","EBA","2","A","0","00000001","0210","2",110681000
"653526","032","03212","521211","03212WA","2378","EBA","2","A","0","00000001","0211","2",21702000
"653526","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","0211","2",460008000
"403824","032","03212","521211","03212WA","2378","EBD","2","A","0","00000001","0210","2",16875000
"403832","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0211","2",1334187000
"653526","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","0211","2",2739849000
"653526","032","03212","521219","03212WA","4345","EBC","2","D","0","00000001","0211","2",80000000
"403832","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","0211","2",6124000
"403824","032","03212","522113","03212WA","2378","EBA","2","A","0","00000001","0210","2",24000000
"403832","032","03212","522151","03212WA","2378","EBD","2","A","0","00000001","0211","2",7200000
"403832","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","0211","2",162200000
"403832","032","03212","512211","03212WA","2378","EBA","2","A","0","00000001","0211","2",25580000
"403832","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","0211","2",3600000
"403832","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","0211","2",62700000
"403832","032","03212","512414","03212WA","2378","EBA","2","A","0","00000001","0211","2",9192000
"403830","032","03212","521213","03212WA","2378","EBA","2","A","0","00000001","0258","2",8160000
"403830","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0258","2",296779000
"403830","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","0258","2",161675000
"403829","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","0252","2",26000
"403829","032","03212","523132","03212WA","2378","EBA","2","A","0","00000001","0252","2",355000000
"403830","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0258","2",37655000
"403829","032","03212","521811","03212WA","2378","EBC","2","A","0","00000001","0252","2",8000000
"403829","032","03212","511621","03212WA","2378","EBA","2","A","0","00000001","0252","2",38588000
"403829","032","03212","512414","03212WA","2378","EBA","2","A","0","00000001","0252","2",1055364000
"403829","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","0252","2",756000000
"403879","032","03212","522151","03212DL","2376","SAC","2","A","0","00000001","0222","2",154725000
"403879","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0222","2",11285000
